,ID_REF,m2h 1-pvalue,m2h stat,m2h2-pvalue
26255,216965_x_at,0.941109564,1.57817624,0.117780871
12404,202955_s_at,0.941111794,1.578195649,0.117776412
50068,240819_at,0.94111807,1.578250282,0.117763859
18778,209365_s_at,0.941130489,1.578358392,0.117739023
53535,244285_at,0.941171515,1.578715693,0.117656969
49208,239959_x_at,0.941176765,1.578761429,0.117646469
7827,1565131_x_at,0.941178765,1.578778851,0.11764247
331,1552725_s_at,0.941191204,1.578887233,0.117617592
18532,209118_s_at,0.941205843,1.5790148,0.117588315
30993,221713_s_at,0.941210445,1.579054916,0.11757911
34152,224894_at,0.941273904,1.579608258,0.117452192
21916,212611_at,0.941284854,1.579703792,0.117430291
8038,1565844_at,0.941319837,1.580009084,0.117360325
48327,239078_at,0.941331723,1.580112841,0.117336554
39797,230543_at,0.941338916,1.580175639,0.117322169
17082,207641_at,0.941346377,1.580240787,0.117307246
31386,222106_at,0.941363782,1.580392791,0.117272435
31693,222414_at,0.941370947,1.58045537,0.117258106
15489,206043_s_at,0.941399728,1.580706821,0.117200544
8453,1566830_at,0.941411078,1.580806012,0.117177844
20115,210734_x_at,0.941425875,1.580935346,0.11714825
37564,228310_at,0.941459194,1.581226676,0.117081611
13444,203997_at,0.941474038,1.581356501,0.117051925
16117,206671_at,0.941477495,1.581386743,0.11704501
52660,243411_at,0.94148414,1.581444871,0.117031721
9672,1570163_at,0.941484514,1.581448143,0.117030973
21228,211920_at,0.941521254,1.581769645,0.116957493
5007,1559810_at,0.941527864,1.581827504,0.116944273
11786,202338_at,0.94155381,1.582054674,0.116892379
26186,216896_at,0.941554676,1.582062258,0.116890647
43668,234419_x_at,0.941562061,1.582126927,0.116875878
52306,243057_at,0.941564869,1.582151519,0.116870262
42992,233741_at,0.9415925,1.582393559,0.116815
13395,203948_s_at,0.941594353,1.582409797,0.116811293
20952,211627_x_at,0.941621285,1.582645807,0.11675743
16943,207501_s_at,0.941623379,1.582664164,0.116753241
34765,225508_at,0.94162759,1.582701072,0.11674482
8498,1566898_at,0.941633551,1.582753325,0.116732898
37086,227832_at,0.941635476,1.5827702,0.116729048
39034,229780_at,0.941641893,1.582826455,0.116716215
21161,211845_at,0.941650203,1.582899315,0.116699595
21581,212275_s_at,0.941651222,1.582908254,0.116697556
2175,1555246_a_at,0.941674622,1.583113467,0.116650756
24805,215512_at,0.94167555,1.58312161,0.1166489
25064,215771_x_at,0.941748714,1.583763682,0.116502571
28482,219198_at,0.941774196,1.583987452,0.116451608
8536,1566967_at,0.94178351,1.584069267,0.116432979
40585,231331_at,0.941785758,1.584089013,0.116428484
15608,206162_x_at,0.941804555,1.584254161,0.116390889
43841,234592_at,0.941822065,1.584408036,0.11635587
25401,216109_at,0.941833811,1.584511275,0.116332379
47097,237848_at,0.941855217,1.584699477,0.116289565
2407,1555551_at,0.941862499,1.584763505,0.116275002
890,1553483_at,0.941867113,1.584804084,0.116265774
37598,228344_s_at,0.941896085,1.585058928,0.116207829
3472,1557161_at,0.94190286,1.585118534,0.11619428
14378,204931_at,0.941934398,1.585396087,0.116131204
32855,223579_s_at,0.941972771,1.585733956,0.116054458
32211,222932_at,0.941993967,1.585920659,0.116012066
14060,204613_at,0.942008252,1.586046522,0.115983496
4375,1558728_at,0.942029429,1.586233147,0.115941142
10319,200871_s_at,0.942038722,1.586315063,0.115922556
135,1552449_a_at,0.94204204,1.586344314,0.11591592
14454,205007_s_at,0.94204768,1.586394038,0.115904639
21169,211858_x_at,0.94206189,1.586519324,0.115876221
40258,231004_s_at,0.942084761,1.586721038,0.115830477
26728,217443_at,0.942091825,1.586783347,0.11581635
1441,1554264_at,0.942097865,1.586836633,0.11580427
11598,202150_s_at,0.942102383,1.586876495,0.115795234
22265,212962_at,0.942107659,1.586923044,0.115784682
17994,208576_s_at,0.942125156,1.587077449,0.115749688
33521,224251_at,0.942127686,1.587099783,0.115744627
7330,1563708_at,0.942128464,1.587106642,0.115743073
29775,220491_at,0.942153355,1.587326375,0.11569329
25635,216344_at,0.942189669,1.587647073,0.115620662
48974,239725_at,0.942198314,1.587723443,0.115603372
11450,202002_at,0.942224048,1.587950839,0.115551903
45394,236145_at,0.942224837,1.587957812,0.115550325
44668,235419_at,0.942230138,1.588004662,0.115539723
3360,1556982_at,0.942253855,1.588214312,0.115492291
47705,238456_at,0.942260113,1.588269652,0.115479773
46268,237019_at,0.942261342,1.588280512,0.115477317
49357,240108_at,0.942273877,1.588391364,0.115452246
23948,214650_x_at,0.942296137,1.588588257,0.115407726
12789,203342_at,0.942299924,1.588621763,0.115400151
29794,220510_at,0.942306497,1.588679914,0.115387006
4552,1559030_a_at,0.94233404,1.588923656,0.11533192
40837,231583_at,0.942350585,1.589070116,0.11529883
37745,228491_at,0.942358431,1.589139582,0.115283138
4183,1558393_at,0.942382343,1.589351336,0.115235315
1902,1554880_at,0.942422989,1.589711448,0.115154022
42057,232804_at,0.942441796,1.589878137,0.115116409
52350,243101_x_at,0.942454142,1.589987589,0.115091716
45248,235999_at,0.942459791,1.590037678,0.115080418
28818,219534_x_at,0.942505038,1.590438988,0.114989925
53272,244022_at,0.94250862,1.590470777,0.114982759
54198,34206_at,0.942539756,1.590747094,0.114920487
16317,206871_at,0.942552575,1.590860893,0.114894849
5384,1560495_at,0.94257247,1.591037541,0.114855061
20413,211049_at,0.942592572,1.591216082,0.114814857
32231,222952_s_at,0.942605745,1.591333113,0.11478851
32177,222898_s_at,0.942621784,1.591475633,0.114756431
35755,226499_at,0.942634516,1.591588786,0.114730968
16066,206620_at,0.942638917,1.591627903,0.114722166
5486,1560684_x_at,0.942659996,1.591815301,0.114680007
54204,34408_at,0.942661428,1.591828031,0.114677144
34083,224825_at,0.942663586,1.591847215,0.114672829
45435,236186_x_at,0.942672639,1.591927722,0.114654722
28645,219361_s_at,0.942683049,1.592020302,0.114633902
43291,234041_at,0.94273183,1.592454322,0.114536339
51567,242318_at,0.942740193,1.592528758,0.114519614
37528,228274_at,0.942757913,1.592686513,0.114484173
11547,202099_s_at,0.942781439,1.592896005,0.114437123
16798,207355_at,0.94279278,1.592997026,0.114414439
4067,1558136_s_at,0.942810941,1.593158818,0.114378118
12575,203127_s_at,0.942816878,1.593211723,0.114366244
49123,239874_at,0.942832067,1.593347084,0.114335866
25058,215765_at,0.942833577,1.593360543,0.114332846
16075,206629_at,0.942903027,1.593979843,0.114193947
39570,230316_at,0.942906667,1.59401232,0.114186666
8284,1566465_at,0.942907099,1.594016174,0.114185803
48896,239647_at,0.942919248,1.594124576,0.114161505
41009,231755_at,0.94292579,1.59418296,0.11414842
42288,233035_at,0.942926806,1.594192028,0.114146388
49376,240127_at,0.942946182,1.594364976,0.114107636
449,1552887_at,0.942954789,1.594441812,0.114090423
23685,214386_at,0.942981544,1.594680728,0.114036913
8516,1566935_at,0.942982948,1.594693271,0.114034104
31650,222371_at,0.943007941,1.594916536,0.113984118
19385,209979_at,0.943013791,1.594968808,0.113972418
38402,229148_at,0.943028736,1.595102359,0.113942529
39758,230504_at,0.943038452,1.595189207,0.113923095
19203,209795_at,0.943107818,1.595809539,0.113784364
16451,207005_s_at,0.943115878,1.595881655,0.113768245
19229,209823_x_at,0.943118425,1.59590445,0.11376315
36101,226846_at,0.943120653,1.595924391,0.113758693
12117,202669_s_at,0.943121558,1.595932485,0.113756884
3301,1556894_at,0.943135812,1.596060055,0.113728377
16063,206617_s_at,0.943163758,1.596310243,0.113672485
38561,229307_at,0.943177428,1.596432666,0.113645143
28391,219107_at,0.943188429,1.596531192,0.113623143
10378,200930_s_at,0.943196671,1.596605024,0.113606659
20604,211251_x_at,0.94319682,1.596606366,0.113606359
46865,237616_at,0.943244798,1.597036315,0.113510405
38002,228748_at,0.943250486,1.597087311,0.113499028
11851,202403_s_at,0.943276907,1.597324223,0.113446187
17731,208307_at,0.943277134,1.597326261,0.113445732
16165,206719_at,0.943280682,1.597358084,0.113438636
26976,217691_x_at,0.943286558,1.597410789,0.113426884
37693,228439_at,0.943321724,1.597726297,0.113356553
17314,207875_at,0.943328559,1.597787642,0.113342882
43657,234408_at,0.943335923,1.597853734,0.113328155
49158,239909_at,0.943347118,1.597954231,0.113305764
33817,224558_s_at,0.943351749,1.597995808,0.113296502
24414,215120_s_at,0.943362679,1.598093948,0.113274642
15735,206289_at,0.943374841,1.598203162,0.113250319
8625,1567255_at,0.943389312,1.59833314,0.113221377
20943,211618_s_at,0.943406079,1.598483773,0.113187843
28724,219440_at,0.94341236,1.598540215,0.11317528
14688,205241_at,0.943414317,1.598557795,0.113171367
20219,210839_s_at,0.943469066,1.599049961,0.113061869
12908,203461_at,0.943476247,1.59911455,0.113047505
35808,226552_at,0.943482025,1.599166516,0.11303595
18316,208901_s_at,0.943486432,1.599206156,0.113027136
53456,244206_at,0.943505135,1.599374412,0.112989731
20368,211001_at,0.943511606,1.599432638,0.112976789
41565,232311_at,0.943524238,1.599546318,0.112951524
25755,216464_x_at,0.943525008,1.599553248,0.112949985
43474,234224_at,0.943556336,1.599835273,0.112887327
21569,212263_at,0.943582063,1.600066962,0.112835874
39656,230402_at,0.943599996,1.600228508,0.112800009
16605,207159_x_at,0.943636174,1.600554547,0.112727652
43667,234418_x_at,0.943644829,1.600632572,0.112710342
14612,205165_at,0.94367175,1.600875318,0.112656501
19764,210366_at,0.943675043,1.600905024,0.112649913
16955,207514_s_at,0.943676459,1.600917792,0.112647082
19601,210197_at,0.943684155,1.60098721,0.11263169
52556,243307_at,0.943685118,1.6009959,0.112629763
43802,234553_at,0.943688749,1.601028651,0.112622502
19001,209591_s_at,0.943701447,1.601143214,0.112597105
33294,224020_at,0.943715123,1.601266614,0.112569755
42088,232835_at,0.943760348,1.601674875,0.112479305
45146,235897_at,0.943764455,1.601711964,0.112471091
33277,224003_at,0.943781944,1.601869927,0.112436112
31266,221986_s_at,0.943789549,1.60193863,0.112420901
17108,207667_s_at,0.943861976,1.602593271,0.112276048
42724,233473_x_at,0.943864241,1.602613756,0.112271518
20655,211315_s_at,0.943864439,1.602615545,0.112271122
15029,205582_s_at,0.943873194,1.602694727,0.112253612
26641,217356_s_at,0.943895462,1.602896171,0.112209076
29247,219963_at,0.943901027,1.602946524,0.112197945
42454,233202_at,0.943915506,1.603077548,0.112168988
11447,201999_s_at,0.943934436,1.603248889,0.112131128
30724,221441_at,0.943936016,1.603263194,0.112127968
17352,207916_at,0.943952849,1.603415595,0.112094303
51542,242293_at,0.943964258,1.603518921,0.112071483
18937,209524_at,0.943966831,1.603542218,0.112066339
43995,234746_at,0.943988714,1.603740444,0.112022572
24338,215044_s_at,0.943990651,1.603757989,0.112018699
531,1553003_at,0.944007539,1.603911011,0.111984923
23070,213770_at,0.944026645,1.604084184,0.111946709
41773,232519_at,0.944026762,1.604085241,0.111946476
7873,1565563_at,0.944055585,1.604346562,0.111888831
42938,233687_s_at,0.944089517,1.604654352,0.111820965
16751,207307_at,0.944104193,1.604787516,0.111791614
37198,227944_at,0.944116171,1.604896221,0.111767658
8591,1567105_at,0.944116687,1.604900906,0.111766626
17794,208373_s_at,0.944135873,1.60507507,0.111728254
51127,241878_at,0.944163571,1.605326585,0.111672858
18901,209488_s_at,0.944164529,1.605335282,0.111670943
43287,234037_s_at,0.944172154,1.605404539,0.111655693
33660,224397_s_at,0.944175517,1.60543509,0.111648966
40862,231608_at,0.944185182,1.605522895,0.111629636
10666,201218_at,0.944189011,1.605557681,0.111621979
47815,238566_at,0.944204552,1.605698897,0.111590897
33156,223880_x_at,0.944220484,1.605843705,0.111559032
42772,233521_at,0.944276405,1.606352226,0.111447189
30898,221616_s_at,0.944284877,1.606429301,0.111430246
14878,205431_s_at,0.944296034,1.60653082,0.111407931
50810,241561_at,0.944298155,1.60655012,0.111403689
15750,206304_at,0.944357726,1.607092451,0.111284547
14980,205533_s_at,0.944362774,1.60713843,0.111274451
33023,223747_x_at,0.944372944,1.607231067,0.111254112
50057,240808_at,0.944403716,1.607511455,0.111192568
8275,1566454_at,0.944405368,1.607526517,0.111189263
33386,224112_at,0.944408777,1.607557586,0.111182445
15851,206405_x_at,0.944418433,1.6076456,0.111163134
45945,236696_at,0.944432848,1.607777013,0.111134305
8131,1566082_at,0.944437041,1.607815249,0.111125918
25293,216001_at,0.944438343,1.607827125,0.111123313
14772,205325_at,0.944461214,1.608035699,0.111077573
9029,1569099_at,0.944461678,1.608039936,0.111076644
29664,220380_at,0.944465638,1.608076053,0.111068725
46593,237344_at,0.944512088,1.608499917,0.110975824
26955,217670_at,0.944513121,1.608509345,0.110973758
33148,223872_at,0.944518463,1.608558114,0.110963073
48015,238766_at,0.944542331,1.608776041,0.110915338
15976,206530_at,0.944559306,1.608931074,0.110881389
6882,1562890_at,0.944571926,1.609046361,0.110856148
6366,1562034_at,0.944581946,1.609137912,0.110836108
43594,234344_at,0.944589514,1.60920707,0.110820971
54171,32625_at,0.944633819,1.609612075,0.110732362
17913,208495_at,0.944638731,1.609656989,0.110722538
50891,241642_x_at,0.944681339,1.610046752,0.110637323
45191,235942_at,0.944690576,1.610131283,0.110618848
6922,1562939_at,0.944698937,1.610207809,0.110602126
8748,1568598_at,0.944706407,1.610276186,0.110587185
29023,219739_at,0.944731845,1.610509083,0.11053631
20000,210615_at,0.944748298,1.610659767,0.110503403
47201,237952_at,0.944780202,1.610952056,0.110439596
26464,217177_s_at,0.944784365,1.610990201,0.11043127
20915,211590_x_at,0.944825123,1.611363826,0.110349755
43352,234102_at,0.944830412,1.611412326,0.110339177
16053,206607_at,0.944869156,1.611767722,0.110261689
14564,205117_at,0.944877155,1.611841127,0.110245689
13965,204518_s_at,0.944886556,1.611927396,0.110226889
25655,216364_s_at,0.944891139,1.611969467,0.110217721
2166,1555235_s_at,0.944897758,1.612030219,0.110204484
22740,213439_x_at,0.944901024,1.612060201,0.110197951
48561,239312_at,0.944911532,1.612156671,0.110176935
14912,205465_x_at,0.944923911,1.612270334,0.110152177
46654,237405_at,0.944924741,1.612277949,0.110150519
4912,1559641_at,0.944945136,1.612465265,0.110109729
48478,239229_at,0.944965338,1.61265086,0.110069325
23670,214371_at,0.944986549,1.612845789,0.110026902
39304,230050_at,0.944988418,1.612862963,0.110023165
1953,1554949_at,0.94499144,1.612890742,0.110017121
41264,232010_at,0.945003202,1.612998868,0.109993596
39324,230070_at,0.945016031,1.613116823,0.109967938
40766,231512_at,0.94504283,1.613363293,0.10991434
46144,236895_at,0.945072608,1.613637278,0.109854783
16918,207476_at,0.945078874,1.613694942,0.109842252
33525,224256_at,0.945094036,1.6138345,0.109811928
180,1552510_at,0.945117255,1.614048287,0.109765489
18820,209407_s_at,0.945156601,1.614410719,0.109686798
48031,238782_at,0.945175108,1.614581262,0.109649785
9057,1569146_s_at,0.945176016,1.61458963,0.109647969
16617,207172_s_at,0.945179815,1.614624651,0.10964037
53651,244401_at,0.945201557,1.614825081,0.109596886
29444,220160_s_at,0.945222499,1.615018198,0.109555003
52926,243677_at,0.945226177,1.615052121,0.109547647
7644,1564474_at,0.945230723,1.615094053,0.109538554
15690,206244_at,0.945269485,1.615451699,0.10946103
6846,1562831_a_at,0.945278006,1.615530348,0.109443988
36012,226757_at,0.945284017,1.615585833,0.109431967
39179,229925_at,0.945324852,1.615962914,0.109350295
33103,223827_at,0.945333843,1.616045968,0.109332313
17130,207689_at,0.945337249,1.616077425,0.109325503
12179,202731_at,0.945337396,1.616078788,0.109325208
7813,1565000_a_at,0.945384369,1.616512903,0.109231261
25168,215875_at,0.945385789,1.616526028,0.109228422
26098,216808_at,0.94541914,1.61683444,0.10916172
38334,229080_at,0.945419177,1.616834779,0.109161646
5470,1560648_s_at,0.945425215,1.616890634,0.109149569
44878,235629_at,0.945450692,1.617126351,0.109098616
39509,230255_at,0.945476236,1.617362776,0.109047528
25108,215815_at,0.945490805,1.617497665,0.10901839
44538,235289_at,0.945507734,1.617654435,0.108984532
18449,209035_at,0.945528962,1.617851072,0.108942077
53309,244059_at,0.9455397,1.617950567,0.1089206
704,1553238_a_at,0.945544189,1.61799216,0.108911623
176,1552506_at,0.945551731,1.618062057,0.108896538
42468,233216_at,0.945557873,1.618118986,0.108884253
25943,216653_at,0.945565987,1.61819419,0.108868026
14888,205441_at,0.945575209,1.618279686,0.108849581
40589,231335_at,0.945590493,1.618421395,0.108819014
17717,208293_x_at,0.945608093,1.618584618,0.108783815
50782,241533_at,0.945622079,1.618714363,0.108755842
26322,217032_at,0.945631851,1.618805029,0.108736298
48181,238932_at,0.94564161,1.618895581,0.108716781
52352,243103_at,0.945667629,1.619137089,0.108664742
50799,241550_at,0.94567007,1.619159755,0.108659859
45801,236552_at,0.945711032,1.619540152,0.108577937
19980,210595_at,0.945754625,1.619945251,0.108490749
44016,234767_at,0.94576508,1.620042442,0.10846984
13323,203876_s_at,0.945771197,1.620099317,0.108457605
41039,231785_at,0.945777839,1.620161075,0.108444321
36576,227321_at,0.945793265,1.620304531,0.10841347
46115,236866_at,0.94581598,1.620515838,0.10836804
26504,217217_at,0.94581611,1.620517049,0.10836778
570,1553058_at,0.945817871,1.620533434,0.108364257
30840,221557_s_at,0.945823019,1.620581329,0.108353963
11898,202450_s_at,0.945828138,1.620628969,0.108343723
15482,206035_at,0.945833273,1.620676749,0.108333455
53102,243853_at,0.945834013,1.620683636,0.108331975
